publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T02:21:56Z,Hendri agustian Hendri agustian,GANJAR PRANOWO CAPRES FILEM FPRNO ..👍,0
2023-10-26T02:21:19Z,Rohtiurni Purba,Semoga pk Ganjar menang,0
2023-10-26T02:20:00Z,Cak Black,HARUS YAKIN.....GAMA MENANG . 🤟,1
2023-10-26T02:16:41Z,edyd,"Insyaallah GA-MA pemenangnya,nggak ada yg lain.",0
2023-10-26T02:15:33Z,𒈞™suͥkaͣsͫuka,Gak bakalan menang si jamfud 😂,0
2023-10-26T02:15:33Z,ALI G_ming,suara ganjar itu cuma 5% yg banyak itu dari PDI+MAHFUD MD😂😂😂,0
2023-10-26T02:15:24Z,Judin Girsang,mana mungkin,0
2023-10-26T02:13:07Z,JoSan,"Yg bisa tangkap Harung Masiku, Pasti Menang",0
2023-10-26T02:10:50Z,Kombe Harun,Prabowo yes ganjar no preeeeeerrt,1
2023-10-26T02:08:00Z,pendekar KKN,Tola mentah2 dinasti KKN n makamah keluarga,0
2023-10-26T02:07:56Z,Sondang Hutagalung,Kalo saya sih tetep konsisten ga mau balik ke orde baru(wowo) !! Hati2 lah....,0
2023-10-26T02:07:26Z,Samsul Bahri Nurdin,Semua Paslon capres dan cawapres harus optimis menang.,0
2023-10-26T02:07:11Z,Suryanta Insd,GASPOOL....,0
2023-10-26T02:05:55Z,Cucu Suryana,Saudara2 penyayang penyela mat NKRI Mari kita berjuang bersama kedaulatan Rakyat yg kita miliki untuk mencegah KIM dg dinasty politikmya bahaya bagi NKRI,0
2023-10-26T02:05:28Z,Kiolazfara,sak karebmu mas..mas..,0
2023-10-26T02:05:02Z,Deboh Boh,Prabowo gibran❤❤❤❤❤❤,1
2023-10-26T02:04:49Z,Deboh Boh,Prabowo gibran anak muda maju,0
2023-10-26T02:03:59Z,raja 4331,Jangan sombong dulu pak,0
2023-10-26T02:02:41Z,Jungkookbts Btsjungkook,Kepedean,0
2023-10-26T02:02:32Z,Julian - P,"sulit...kecuali ente bisa menang satu putaran...putaran 2 suara anies akan terlimpah ke prabowo, nasdem gak mungkin dukung ganjar, wong SP dulu ditolak mentah2, ampe marah2..PKS udah pasti ke prabowo,.PKB jelas, kalo cak imin dukung mahfud, justru posisi cak imin bisa tergeser oleh mahfud sendiri",0
2023-10-26T02:02:19Z,wahyu widayat,"Nah.. gitu dong... ngapain minta dukungan jkw...<br>Memamgnya klau didukung jkw  pasti menang ?<br>Belum tentu menang bro...<br>Yang pilih itu rakyat, bukan jkw...<br>Yakin ganjar Mahfud.. !!!",0
2023-10-26T02:01:54Z,Ivan loppe bird,Mantap dan yakin pilih Ganjar Pranowo Mahfud MD untuk Indonesia emas,2
2023-10-26T02:01:44Z,Dwi Indaryati,"OPTIMIS PAK,,,YAKIN👍👍👍",0
2023-10-26T02:01:43Z,Om Om,"Yang memilih rakyat, Ganjar Mahfud terbaik.",0
2023-10-26T02:01:33Z,Joni Bagas,"Menang Ola olonya,dari mana rumusnya mau menang.",0
2023-10-26T02:00:47Z,asriani.herbal,Amin,0
2023-10-26T02:00:38Z,Nanifah,InsyaAllah menang ..Aaamiin...Aamiin..Aamiin..🤲,0
2023-10-26T01:59:55Z,endang komarudin,Prabowo Gibran maju.....🎉,0
2023-10-26T01:59:15Z,Rahasia Rahasia,"Iya pak, setuju, nggak usah mikirin gibran pak. Mending fokus menyampaikan visi misi",0
2023-10-26T01:58:32Z,Suparman Parman,Saya tetap dukung ganjar mahfud,0
2023-10-26T01:58:04Z,muhamad Koko,LAWAN  KEBATILAN DAN PENGHIANATAN WOWO DAN GABRIN,0
