publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T09:31:57Z,Elke Tumbel,Mamad cari perkara itu bro,0
2023-11-01T09:28:30Z,rapeppp,COPOT AJA!! Bakal jadi sampah juga itu gak enak juga di liatnya😂,0
2023-11-01T09:28:00Z,Suparmin Spd,Silahkan saja di copot atau ga ga ngaruh buat saya,0
2023-11-01T09:25:37Z,SEM,PRABOWO,0
2023-11-01T09:22:38Z,Gunadi,Yha pasti ada sebabnya jangan seakan akan PDIP paling luar biasa tidak akan laku nanti partai ini tidak usah macam macam.,0
2023-11-01T09:16:00Z,Yulen 56,Banteng diganggu berbahaya ... ? Digorok sj leherNya Banteng SELESAI sdh .. !!,1
2023-11-01T09:14:12Z,Aris Abc,Banteng jangan di ganggu okeh🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟,0
2023-11-01T09:10:30Z,Nawawi Saputra,"Selagi belum terlambat impeachment dong, itu ada konsolidasi PSI di Bali, sudah bergerak lah PDI-P di DPR, dan MK MK juga sedang di intai hasil putusan nya, buat People power 😂",0
2023-11-01T09:10:07Z,Sis Biyantoro,Reaksi tak patut dicontoh masyarakat... Sumbu pendek,0
2023-11-01T09:06:20Z,Rg,Lurah yang jago ngeles padahal licik. Cawe2 terus masih mengelak. Udah mau pensiun pak lurah keluar belang nya. Di sangka orang baik rupanya sama saja seperti pejabat2 lain yang haus kekuasaan.,0
2023-11-01T09:04:47Z,johan syah,Udh smakin nampak,0
2023-11-01T09:04:03Z,Joeli Anna,"Tak goyah biarpun diluaran pada ribut , KAMI TETAP TEGAK LURUS 2024 MAKIN MANTAP JIWA RAGA UNTUK PILIH PAK GANJAR DAN PAK PROF MAHFUD MD MENANG SATU PUTARAN 🤲🤲🤲🤟🏽🤟🏽🤟🏽🤟🏽💯💯💯💯💥💥❤❤❤🇲🇨🇲🇨🇲🇨🇲🇨. MERDEKA MERDEKA !<br>NKRI HARGA MATI , BANTENG TERDEPAN ! 🇲🇨🇲🇨🇲🇨❤❤❤❤",3
2023-11-01T09:03:17Z,Muji Rahayu,Masa negara kalah bantengggg..😅😅😅😅😂😂😂,0
2023-11-01T09:03:03Z,pp,Mau di copot kami tetap plih gama . bulus bulus lgi panas wkkk miris,0
2023-11-01T09:02:37Z,TUYUL,"Saya dari bali,tolong bikin berita jangan gini ,itu balihonya yang diturunin bukan hanya dari pdip saja semua baliho partai yg lain juga diturunkan ya,",1
2023-11-01T09:01:59Z,Wawan Arifien,PDI KOQ JADI LOYOO....MANA KADER KITAA,0
2023-11-01T09:00:59Z,Koko Audiocar,"Jgn baper pak,,baliho Cuma di geser pak😂😂😂",0
2023-11-01T09:00:29Z,Nicko Prasetyo,PANIK GAK PANIKLAH,0
2023-11-01T08:59:33Z,JACK _JHON,HIDUUUUUPPPP GIBRAN.<br>👍👍👍👍👍👍👍👍♥️♥️♥️♥️♥️♥️♥️♥️♥️🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗,0
